269,1155
269,269
270,54
270,2
270,270
271,54
271,2
272,54
272,2
272,272
272,356
272,971
273,54
273,272
273,273
275,587
275,301
275,595
275,275
275,61
277,54
277,3
278,798
278,514
278,410
279,51
279,279
281,54
281,216
281,216
283,2
283,649
283,54
284,649
284,54
286,54
286,1342
286,1342
287,647
287,54
287,287
288,54
288,2
289,54
289,2
289,289
290,54
290,288
290,2
290,2577
290,288
290,290
291,54
291,783
291,254
291,6072
291,291
292,54
292,2
292,292
293,11
293,294
294,293
294,173
294,294
295,54
295,110
295,2
295,110
295,2
296,368
296,54
297,292
297,54
299,252
300,2
300,54
300,594
300,2180
300,201
300,971
300,1205
300,594
301,2536
301,45
301,301
301,412
302,10
302,302
303,908
303,10
303,27
303,138
303,303
304,877
304,304
305,54
305,2
305,649
305,605
305,305
305,605
306,54
306,305
307,253
308,54
308,308
308,272
308,2180
310,10
311,54
312,1599
312,216
312,54
312,1599
313,54
313,2
313,313
313,255
314,313
314,54
314,255
314,314
315,316
315,316
315,315
315,173
315,144
316,315
316,57
316,315
316,316
317,11
317,51
317,149
317,45
317,4
317,16
317,122
317,222
317,10
317,2938
317,2258
317,772
317,1079
317,1261
318,11
318,173
318,971
318,542
320,54
320,1111
320,774
323,236
323,2626
323,1271
324,393
324,2
324,54
324,75
324,101
325,1185
325,2
325,3
325,1321
326,203
326,326
326,203
327,54
327,255
327,327
328,10
328,27
328,328
329,2940
329,5478
329,939
329,1137
329,1238
329,61
329,329
330,264
330,54
330,600
330,894
331,54
331,2
331,937
331,2
332,22
332,22
333,79
333,3
333,2810
333,6771
334,10
334,334
335,3497
335,3831
335,335
336,10
336,336
337,714
337,10
337,337
337,354
338,329
339,248
339,181
339,339
340,2431
340,27
340,1079
340,340
341,10
341,179
342,342
342,171
343,470
343,27
343,301
343,2819
343,343
344,270
344,54
344,344
345,1686
345,393
345,1456
349,10
349,135
350,10
350,236
350,236
351,10
351,399
351,351
352,1041
353,3408
353,216
353,54
353,2648
355,11
355,355
356,54
356,270
356,2
356,272
356,649
356,272
356,356
357,10
357,357
358,10
359,10
359,27
359,359
360,360
361,10
361,361
361,201
362,10
362,27
362,362
363,10
363,4566
363,193
363,193
364,10
364,204
365,86
365,10
365,1271
366,95
366,366
367,54
367,368
367,2
367,1205
367,367
367,1131
368,54
368,2
368,368
369,236
369,236
370,54
370,2661
370,209
370,424
370,370
370,209
371,1280
371,54
371,255
372,4206
372,372
372,877
373,373
374,27
374,27
374,804
374,89
374,152
375,10
375,782
375,375
375,354
376,54
377,170
377,17
377,34
377,28
377,199
377,104
379,27
379,595
380,6591
381,162
381,10
382,54
382,2
382,2
382,382
384,44
384,43
384,305
384,1959
385,536
385,10
385,901
385,385
386,10
386,193
387,54
387,3
388,125
388,125
388,7379
388,388
389,10
389,389
390,10
390,27
390,390
391,468
391,2196
392,468
392,392
393,54
393,2
393,2577
394,1226
394,635
394,0
394,7
394,17
395,137
395,158
395,395
395,137
397,1079
397,2519
398,132
398,51
398,198
398,398
399,2402
399,10
402,3524
402,288
402,739
402,8243
404,0
404,0
404,30
404,1271
405,54
405,272
407,54
407,216
407,407
407,971
407,353
408,2443
408,2
408,585
409,16
409,16
410,278
410,1101
410,278
410,2568
410,201
410,971
412,608
412,2472
412,608
412,595
412,1079
412,2315
412,412
413,54
413,2
413,896
413,2577
413,896
414,54
415,10
415,415
416,10
416,245
417,2
417,418
417,54
418,54
418,2
418,418
418,1523
419,10
419,205
419,92
420,4
421,3593
421,3517
421,281
421,10338
421,216
423,10
423,92
423,173
423,92
423,423
425,606
425,54
426,10
426,426
427,618
427,54
428,855
428,556
428,5851
428,5852
430,418
430,54
430,418
431,54
432,10
432,266
432,228
432,228
432,266
433,252
433,61
433,252
436,228
436,228
436,10
436,116
436,2344
439,72
439,881
439,10
439,152
440,10
441,376
441,54
442,95
442,95
443,2
443,10
443,27
443,429
445,23
446,1168
446,446
447,11
447,51
447,171
447,38
447,58
447,222
447,115
447,168
447,10
447,1079
448,595
448,27
448,61
448,2180
448,61
448,448
449,38
449,449
451,155
451,451
451,155
452,4
453,153
453,453
454,0
454,354
455,54
455,3985
455,455
456,2
456,382
456,254
457,236
457,236
458,10
458,458
459,459
459,1079
459,2519
459,459
460,10
460,0
460,0
460,460
461,2
461,601
461,54
463,11011
463,913
463,2351
463,463
464,0
465,975
466,767
466,476
466,3377
466,1205
466,989
467,468
467,865
467,865
468,467
468,27
468,1844
469,595
469,1079
469,61
469,1261
471,1246
471,441
471,54
471,3209
473,38
473,473
474,45
474,45
475,38
475,475
475,1238
476,54
476,2
476,476
477,112
477,227
477,112
478,10
478,27
478,138
478,478
479,10
479,27
479,479
480,10
480,334
480,334
481,2277
481,61
481,203
482,1024
482,638
483,2
483,601
484,92
484,557
484,0
484,494
485,4
486,27
486,514
487,1123
487,321
487,129
487,259
487,445
487,141
487,2036
487,1103
487,487
488,27
488,27
490,16
490,16
490,490
491,54
492,495
492,54
492,492
492,495
492,971
493,807
493,54
493,2443
494,0
495,54
495,2
496,10
496,550
498,2
498,807
498,2232
498,4696
499,10
499,336
499,5626
500,3447
500,27
500,198
500,500
501,2326
502,10
503,54
503,1006
504,2
504,54
504,3
505,0
505,0
507,606
507,54
508,289
508,54
509,467
509,772
509,1370
510,280
510,1569
510,0
510,30
510,1078
512,1378
512,4628
512,14829
512,1271
512,2170
514,2536
515,0
516,10
516,2767
516,10
517,1079
517,2519
517,517
518,10
518,0
518,0
519,846
519,1057
519,960
519,9305
521,10
521,361
522,716
522,93
522,27
523,1079
523,2519
523,523
523,877
524,578
524,54
524,578
527,6748
527,54
527,3
528,382
528,54
529,216
529,54
529,1325
530,1573
530,0
530,0
530,2772
531,2399
531,54
531,209
533,10
534,125
534,125
536,10
536,385
537,538
537,13
537,180
537,181
538,821
539,10
541,10
541,355
541,236
542,542
542,640
543,54
543,407
544,468
544,544
545,45
545,45
545,545
546,10
547,110
547,2
547,54
548,54
549,2
549,618
549,54
550,54
550,2
550,550
551,54
551,392
551,201
552,54
553,618
553,54
553,618
554,10
555,3
555,322
555,1697
556,347
557,0
557,1078
557,30
558,10
558,423
559,407
559,216
559,1829
559,4443
560,89
560,89
560,560
561,373
562,54
562,2753
562,255
562,562
562,2753
563,10
563,135
563,135
565,187
565,188
565,236
565,900
565,7
565,1181
567,2649
567,5110
567,282
567,10818
567,110
567,3629
567,555
567,1288
568,2
568,54
569,1079
569,61
569,1261
570,4386
570,259
571,137
571,137
572,10
573,1294
573,54
573,1294
575,10
575,92
577,576
577,54
577,576
578,54
578,216
579,10
579,193
579,354
580,27
580,138
580,2938
580,877
580,580
581,115
581,581
582,1079
582,582
583,16
583,16
584,292
584,54
584,292
585,54
585,2
585,408
585,585
586,2402
586,191
586,222
587,275
587,903
588,3183
588,2250
588,445
588,141
588,588
588,804
589,10
589,8
590,10
590,334
590,334
591,649
591,54
592,10
592,359
592,359
593,4
594,54
594,2
594,594
595,275
595,32
595,304
595,68
595,67
595,70
595,580
595,69
595,379
596,54
596,2
598,1345
598,550
598,54
598,2443
600,264
600,2838
600,600
601,54
601,2
601,601
602,216
603,216
603,216
604,138
604,1079
604,604
605,54
605,2
605,605
606,54
606,2
606,606
607,10
607,106
608,412
608,412
608,201
609,10
609,204
609,204
610,10
611,27
611,301
612,1079
612,1261
612,612
613,236
613,236
614,10
614,356
614,267
614,267
615,2
615,649
615,54
615,615
616,708
616,708
616,616
616,152
617,10
617,0
617,0
618,54
618,2
618,618
619,95
619,201
619,95
620,1064
620,7
621,278
621,2568
621,201
621,114
622,470
622,1024
622,93
622,27
622,129
622,131
622,200
622,5088
622,445
622,2536
622,141
622,1941
622,173
622,622
623,27
623,301
623,514
623,138
623,301
624,0
624,0
625,470
625,2819
625,301
625,1079
625,61
626,27
626,301
626,877
626,626
627,628
627,627
628,627
628,627
629,2746
629,2819
629,27
630,2402
630,54
631,227
631,54
632,54
632,289
632,2
632,674
632,2577
632,632
633,5255
633,1024
633,93
633,301
633,2939
633,514
633,138
633,27
633,633
634,10
634,2797
634,478
635,1573
635,0
636,380
637,54
637,2
637,637
639,236
639,236
640,470
640,27
640,542
641,472
641,152
642,10
642,236
642,236
643,10
643,86
644,301
644,472
645,237
645,10
645,236
646,10
646,204
646,204
647,54
647,2
647,647
647,3310
648,368
648,648
649,54
649,2
650,10
650,112
651,468
651,651
652,0
653,27
654,654
654,45
654,45
655,10
655,236
656,14
657,54
657,264
657,2838
658,301
658,129
658,658
659,61
660,202
661,93
661,27
661,301
661,129
661,445
661,1103
661,138
661,141
661,2539
661,661
662,54
662,216
662,662
662,216
663,0
664,3034
664,407
664,3340
664,407
664,28
664,113
666,1024
666,27
666,301
666,49
666,27
666,301
666,666
667,0
667,0
668,236
669,10
669,0
669,0
670,10
670,351
670,351
671,2
672,1280
672,173
672,672
673,1882
673,1168
673,11
673,51
673,2
673,46
673,22
673,216
673,95
673,10
673,1370
673,201
673,216
673,971
674,54
674,2
675,2443
675,2
675,807
675,2
676,1608
676,2
676,4828
676,356
676,2
676,1036
678,10
678,236
679,280
679,236
680,10
680,86
681,236
682,54
682,2
682,227
682,682
683,10
683,42
684,10
685,10
685,236
686,270
686,54
687,54
687,209
688,1185
688,628
689,10
689,236
689,236
690,305
690,637
690,3109
690,83
690,1271
690,2170
691,271
691,2443
691,691
692,38
692,173
692,692
693,54
693,1535
694,54
694,2
694,674
694,694
695,27
695,877
695,695
696,2648
696,216
696,54
696,3347
697,2261
697,27
697,1079
697,61
698,54
698,264
698,2838
699,27
699,301
699,129
700,807
700,54
700,1283
701,1045
701,54
701,2577
701,1045
703,10
705,10
705,236
705,236
705,237
706,10
706,236
706,236
706,816
707,468
707,1344
708,616
709,10
710,468
710,1506
710,2838
711,49
711,11
711,316
711,51
711,171
711,223
711,22
711,224
711,54
711,10
711,472
711,1079
711,1238
711,61
712,6673
712,2408
712,11
713,216
713,54
713,2442
714,337
714,3755
714,337
715,10
716,95
716,95
717,10
717,40
717,1209
717,975
719,10
719,228
719,228
720,270
720,54
720,720
721,131
721,11
721,278
721,51
721,459
721,72
721,380
721,54
721,10
721,1079
721,61
726,578
726,54
726,578
726,726
727,216
727,54
728,54
728,216
729,10
729,3621
729,328
729,328
730,223
730,730
731,54
732,216
732,54
733,1599
733,54
734,216
734,54
735,54
736,54
736,368
736,2
736,1205
736,736
738,288
738,2577
738,738
739,288
739,54
740,257
740,54
740,740
741,257
741,54
741,257
741,741
742,313
742,54
743,2399
743,54
743,209
743,1536
744,54
744,2661
744,209
744,2401
744,744
744,209
745,896
745,2577
745,2
746,5
746,2519
747,51
747,3
747,54
747,132
747,3
747,132
748,259
748,748
748,152
749,618
749,54
749,7061
750,216
750,54
751,54
752,54
752,281
753,3434
753,209
754,342
755,227
755,54
757,2
757,209
758,313
758,54
759,313
759,54
759,759
760,3408
760,216
760,54
760,2648
761,649
761,54
762,1045
762,54
762,2577
763,476
763,54
764,774
764,54
765,54
766,674
766,2
766,54
767,476
767,2
767,54
767,2577
767,767
768,54
768,2
768,254
768,207
768,970
768,2
768,5712
769,10
769,377
769,161
771,2285
771,54
771,27
772,772
774,54
774,2
774,774
775,10
775,361
776,10
776,106
778,2318
778,3821
779,2120
780,68
780,68
781,236
781,2755
782,10
782,375
782,375
783,54
783,2
783,783
784,2514
784,470
784,27
784,813
784,800
785,10
785,176
785,176
786,10
786,236
786,236
787,10
787,302
787,302
789,10
789,458
790,301
790,790
790,877
791,292
791,54
791,292
792,22
792,1168
792,792
793,10
793,0
794,54
794,2
794,292
794,1205
794,594
794,794
794,594
797,550
797,54
798,278
798,278
798,2568
798,173
798,201
799,10
799,236
801,0
801,1078
802,54
802,2
803,2399
803,54
804,804
804,203
805,1185
805,1192
806,329
806,61
806,329
807,54
807,2
808,1342
808,945
808,254
808,808
809,10
809,351
809,351
810,10
810,18
811,54
811,272
812,0
812,206
812,1959
813,68
814,134
814,134
815,10
815,4057
815,8
817,10
817,0
818,54
818,209
818,2400
819,10
819,18
819,18
819,354
820,10
820,5623
820,336
820,336
821,939
821,11
821,171
821,45
821,46
821,16
821,412
821,329
821,501
821,54
821,10
822,288
822,54
823,171
823,1238
824,171
825,45
826,278
826,278
826,2568
826,201
827,10
827,18
828,0
828,0
829,236
830,649
830,54
831,637
831,54
832,5382
832,236
834,54
836,1604
836,132
836,132
838,10
838,0
838,2183
838,0
839,227
839,54
839,839
840,54
840,255
840,840
841,10
841,176
841,176
842,10
842,86
842,86
843,595
843,27
843,843
843,144
843,971
844,54
844,255
845,10
845,236
845,705
845,236
846,54
846,2
847,580
847,580
848,0
848,2924
848,0
849,27
849,301
850,10
850,0
850,2183
851,0
851,0
852,10
852,8
852,8
853,10
853,0
854,10
854,245
856,2
856,54
856,945
857,637
857,54
857,857
858,10
858,1249
858,176
858,176
859,143
859,3963
859,143
860,27
860,860
861,10
861,5078
861,176
861,176
862,54
862,2753
862,255
863,0
863,0
864,1355
864,54
864,3
865,468
865,865
865,467
866,1402
866,1305
866,601
866,8214
866,6404
867,761
867,8
867,8
868,0
868,2183
871,54
871,945
871,871
872,281
872,216
873,10
873,0
874,5504
874,7490
874,2
874,253
874,54
874,3
875,270
875,2
875,54
876,2
876,54
876,3
877,877
878,576
878,54
878,576
880,54
880,2
880,418
881,10
881,0
882,10
882,357
883,10
883,479
883,479
884,54
885,27
886,57
886,1060
886,1598
886,939
886,49
886,1137
886,51
886,223
886,666
886,69
886,95
886,501
886,54
886,10
886,1843
886,472
886,1079
886,1238
886,61
886,1261
886,1238
887,54
887,216
888,11
889,48
889,27
890,10
890,302
890,302
891,236
892,54
892,945
892,892
893,271
893,54
894,264
894,2838
895,10
895,193
896,54
896,2
897,10
897,143
897,143
898,468
898,865
899,10
899,0
900,236
900,236
900,354
901,385
901,385
902,27
902,902
904,959
904,93
904,27
904,301
904,138
904,904
905,0
906,10
906,0
906,2231
908,10
908,303
910,278
910,278
910,2568
910,201
911,10
911,1271
912,913
912,54
913,54
913,2
913,913
914,54
915,0
915,1043
916,54
917,10
917,27
917,513
917,916
917,6257
918,10
918,328
920,205
920,92
925,54
925,170
925,27
925,926
926,54
927,606
927,2
927,54
928,1292
928,1352
929,1266
929,10
929,1271
929,2252
929,2170
930,931
930,932
931,163
931,453
931,441
931,3
931,3631
931,3632
931,3633
931,2155
932,2649
932,3784
932,418
932,199
933,10
933,390
934,54
934,266
934,945
935,54
935,945
936,807
936,54
936,936
937,54
937,2
937,331
937,937
938,10
938,4113
938,112
938,112
939,38
939,329
939,38
939,329
939,1813
941,10
941,18
943,1358
943,14623
943,981
943,3
943,3215
943,3
944,1111
944,2
944,774
945,54
945,2
945,266
945,254
946,418
946,54
947,948
947,949
947,948
947,6
947,950
948,1580
948,457
948,101
949,950
949,954
949,8601
949,10510
950,954
950,952
950,949
950,948
950,6
950,953
950,3
950,30
950,95
950,172
950,947
950,951
951,952
951,949
951,948
951,6
951,953
951,3
951,950
951,947
952,950
952,42
952,92
952,10
952,2170
956,65
956,319
956,260
956,957
957,2
957,255
957,289
957,2
957,54
957,40
957,41
957,1321
958,2536
958,181
958,10
959,2402
959,149
960,54
960,802
960,2
960,802
960,779
960,1265
961,368
961,54
962,10
963,27
963,124
964,3
964,2321
964,101
964,3522
964,3523
965,3
965,54
965,15591
965,1271
965,7842
965,6776
965,7274
966,601
966,54
967,2
967,54
967,255
967,967
968,1477
968,618
968,2
968,535
969,834
969,54
969,774
970,54
970,2
970,970
973,2402
973,11
974,10
974,0
976,2399
976,54
976,1536
977,10
977,28
978,637
978,54
979,511
979,199
981,54
981,3
982,10
982,205
982,92
982,205
983,2
983,783
983,54
984,802
984,54
984,984
985,368
985,54
985,736
986,54
986,3
987,270
987,54
989,54
989,2
989,1205
989,594
989,594
989,989
990,846
990,54
991,42
992,993
992,3718
992,54
993,54
993,2
993,253
993,3181
994,170
996,10
996,2995
996,86
997,4040
997,1080
997,2452
997,4041
1000,54
1001,10
1002,10
1002,268
1002,268
1003,3735
1003,282
1003,11628
1003,4134
1004,552
1004,54
1005,54
1006,503
1007,270
1007,54
1009,10
1009,0
1009,2300
1010,54
1011,10
1011,458
1012,54
1012,266
1012,945
1013,2
1013,674
1013,54
1014,236
1015,2292
1015,527
1015,10178
1015,1324
1015,1271
1016,23
1016,2487
1016,979
1017,1134
1017,54
1018,54
1018,3
1019,177
1019,27
1020,674
1020,54
1021,2
1021,54
1021,3
1022,289
1022,54
1027,908
1027,10
1027,303
1028,0
1028,1569
1028,1254
1029,937
1029,54
1030,1031
1030,54
1031,2
1032,288
1032,7439
1032,3
1033,54
1033,874
1033,3
1034,54
1035,774
1035,54
1036,993
1036,54
1036,3
1038,335
1039,54
1039,2
1039,253
1040,54
1041,2
1041,45
1041,352
1042,2347
1042,966
1042,765
1042,27
1042,2968
1042,6138
1042,7832
1042,2566
1042,2177
1043,288
1043,739
1043,2987
1043,2988
1043,2049
1043,199
1043,2989
1043,2990
1043,2991
1043,2992
1043,937
1045,54
1045,2
1045,1045
1046,1045
1046,54
1046,2577
1047,281
1047,216
1048,10
1049,10
1049,2
1049,1604
1050,821
1050,821
1051,95
1052,6736
1053,10
1053,4
1054,10
1054,205
1054,92
1056,1045
1056,54
1057,846
1057,2
1057,54
1058,618
1058,54
1059,86
1059,86
1060,1813
1061,1062
1061,11
1061,27
1061,1063
1062,263
1062,264
1064,596
1064,2
1064,54
1064,2443
1065,1040
1065,54
1065,3
1066,10
1066,0
1066,2772
1066,1066
1066,1192
1068,2954
1068,2954
1068,1202
1068,3
1068,50
1069,7221
1069,147
1069,722
1069,8013
1069,14439
1069,1271
1070,0
1070,30
1070,1078
1071,986
1071,54
1071,3
1072,54
1073,54
1073,3
1073,1073
1074,54
1075,2
1075,54
1077,2191
1077,4872
1077,8
1078,10
1078,0
1078,1081
1080,1858
1080,4040
1080,997
1080,2452
1080,4041
1080,1959
1081,10
1081,0
1081,1078
1081,2183
1082,313
1082,54
1083,257
1083,54
1083,1083
1084,132
1084,132
1084,984
1085,647
1085,54
1085,647
1086,216
1086,54
1087,216
1088,1355
1088,54
1088,3
1091,54
1092,54
1093,54
1094,54
1095,647
1095,2
1095,54
1097,1355
1097,54
1099,0
1099,1078
1100,10
1101,772
1101,61
1102,2283
1102,216
1102,54
1102,3593
1103,2536
1104,2363
1104,808
1104,1342
1104,1044
1104,17
1104,199
1104,1106
1104,4424
1106,1104
1106,10
1107,1356
1107,2
1107,54
1107,3
1107,1356
1108,476
1108,54
1110,54
1110,2
1110,2
1110,327
1110,971
1110,1110
1111,54
1111,2
1112,54
1113,10
1113,0
1114,601
1114,54
1115,54
1116,54
1117,2283
1117,54
1119,13
1119,1120
1119,1121
1120,13
1120,0
1120,1569
1121,13
1122,54
1123,1103
1123,125
1123,156
1123,45
1123,4
1123,155
1123,16
1123,94
1123,137
1123,140
1123,54
1123,3688
1123,2536
1123,2519
1123,487
1123,4394
1124,2
1124,54
1124,3
1125,54
1126,54
1126,356
1127,54
1128,7801
1128,54
1128,3
1129,54
1129,945
1130,264
1130,54
1130,894
1131,368
1131,54
1131,367
1131,1131
1132,10
1132,92
1133,42
1133,92
1133,10
1134,2
1134,54
1134,3
1135,2
1135,292
1135,54
1136,10
1136,179
1136,179
1137,38
1137,329
1139,54
1139,253
1140,236
1140,1181
1140,1352
1140,1181
1141,0
1141,1856
1142,2
1142,896
1142,7123
1142,7124
1142,922
1142,54
1143,54
1143,3
1144,10
1144,204
1145,2432
1145,54
1146,618
1146,54
1146,2575
1147,89
1147,28
1147,721
1148,54
1149,0
1150,2478
1150,0
1150,1078
1151,313
1151,54
1151,1151
1153,2
1153,54
1153,3
1155,10
1155,269
1155,269
1156,2220
1156,0
1157,1158
1157,54
1157,27
1157,1159
1158,340
1158,124
1158,28
1160,846
1160,9098
1160,5653
1160,3
1160,9097
1164,205
1164,92
1164,10
1164,42
1165,86
1166,10
1167,550
1167,54
1167,1167
1168,3637
1168,216
1170,1059
1170,42
1170,10
1170,202
1170,10
1170,218
1170,1171
1172,2
1172,674
1172,54
1172,1172
1173,54
1173,209
1174,110
1174,2
1174,54
1175,2
1175,674
1175,54
1176,54
1176,209
1177,606
1177,54
1178,674
1178,54
1179,774
1179,54
1180,368
1180,54
1181,399
1181,4238
1181,68
1181,72
1181,69
1182,0
1183,10
1184,38
1184,1184
1185,1246
1185,1246
1185,3
1186,0
1186,1078
1187,10
1187,337
1188,1079
1188,1238
1188,61
1188,1261
1189,1602
1189,10
1189,302
1191,10
1193,172
1193,10
1195,10
1195,245
1196,281
1197,449
1197,230
1197,231
1197,38
1198,2940
1198,57
1198,5478
1198,939
1198,1137
1198,51
1198,4
1198,59
1198,329
1198,69
1198,501
1198,54
1198,10
1198,1843
1198,1079
1198,1238
1198,61
1200,1201
1200,1202
1200,1203
1200,1204
1200,1205
1200,1206
1201,960
1202,4099
1202,993
1202,54
1203,1201
1203,376
1203,7439
1203,7438
1203,1200
1204,368
1204,54
1205,1205
1206,3
1206,988
1206,2282
1213,10
1213,389
1214,656
1214,1079
1214,61
1215,10
1215,86
1217,292
1217,54
1217,1217
1217,292
1219,0
1220,57
1220,59
1220,223
1220,69
1220,95
1220,501
1220,54
1220,10
1220,2938
1220,2258
1220,472
1220,1079
1220,1238
1220,61
1221,10
1223,1194
1225,10
1226,1576
1226,10
1227,10
1227,458
1228,3008
1228,10
1228,267
1231,10
1231,337
1232,1233
1232,960
1232,1234
1232,1235
1232,1236
1233,1265
1233,960
1233,1265
1233,960
1234,2282
1235,1342
1235,2408
1235,1285
1235,1236
1236,1232
1236,8946
1236,3825
1236,368
1236,1235
1237,231
1237,1238
1238,1238
1238,2392
1239,10
1239,112
1241,472
1242,10
